NFO,,,,RBO,
,Overall,,,,Overall
ANNL_PREM_AFTR,3973.549559,,,ANNL_PREM_AFTR,0.012447906
ANNL_PREM_BFOR,3716.944035,,,ANNL_PREM_BFOR,0.01370152
CLAIM_COUNT_CLOSED_DYNAMIC,31.82525783,,,BENE_TRM_AFTR,0.054150731
CLAIM_COUNT_DYNAMIC,45.89702791,,,BENE_TRM_BFOR,0.390483307
CNT_FPO_PREV1,772.7677686,,,BENEFIT_POOL_ASSET_RATIO,0.039496179
CNT_POL,92.47895375,,,BIO_AFTER_NO_BIO,0.014755149
DECISION_STAGE,1535.366749,,,BIO_BEFORE_5_COMPOUND,0.208185968
DERIVED_MARITAL_STATUS,288.5497213,,,BIO_BEFORE_5_SIMPLE,0.231240763
FREQ_AFTR_M,1044.30074,,,BIO_BEFORE_NO_BIO,0.483546071
FREQ_AFTR_Y,244.9072322,,,CNT_RBO_PREV1,0.777992674
FREQ_BFOR_M,426.498161,,,DECISION_STAGE,0.778643583
FREQ_BFOR_Y,201.5049748,,,IFA_GROUP_STATE_PROD_FA,0.017075414
IFA_GROUP_STATE_PROD_FA,93.82142508,,,IFA_GROUP_STATE_PROD_FAWP,0.794463814
IFA_GROUP_STATE_PROD_FAWP,39.60677068,,,ORIG_DBA_AFTR,0.017229962
IFA_GROUP_STATE_PROD_OTFA,39.60677068,,,RATE_INCR,0.077129978
NUM_DECISIONS,4373.112313,,,RATE_INCR_MA,0.076433518
ORIG_DBA_AFTR,963.5962769,,,RATE_INCR_PRE,1.213506717
POLICY_AGE_2,424.5048856,,,RESPONSE_PRE,0.773042492
PREM_PAID_TOT_2,3187.926597,,,STATE_TX,0.005017652
PRODUCT_PLCY_LIVES,92.47895375,,,TOTL_COMMUNICATED_INCR_RATE,0.006079373
RATE_INCR,543.6503251,,,ISSUE_AGE,0
RATE_INCR_AFFORD,1794.434323,,,CNT_POL,0
RATE_INCR_MA,469.53624,,,MISSING_CREDIT_IND,0
RATE_INCR_PRE,185.5701656,,,MISSING_ZAGG_IND,0
SHARED_POLICY,45.62366719,,,AACD,0
TOTL_COMMUNICATED_INCR_RATE,38.27151752,,,AACN,0
ISSUE_AGE,0,,,AADD,0
MISSING_CREDIT_IND,0,,,AALL,0
MISSING_ZAGG_IND,0,,,AALZ,0
AACD,0,,,AANG,0
AACN,0,,,AANX,0
AADD,0,,,AART,0
AALL,0,,,AASM,0
AALZ,0,,,AASN,0
AANG,0,,,AAST,0
AANX,0,,,ABBA,0
AART,0,,,ABBL,0
AASM,0,,,ABCE,0
AASN,0,,,ABCK,0
AAST,0,,,ABED,0
ABBA,0,,,ABLD,0
ABBL,0,,,ABRC,0
ABCE,0,,,ABRT,0
ABCK,0,,,ACDE,0
ABED,0,,,ACFS,0
ABLD,0,,,ACGH,0
ABRC,0,,,ACLD,0
ABRT,0,,,ACNC,0
ACDE,0,,,ACNK,0
ACFS,0,,,ACNS,0
ACGH,0,,,ACNT,0
ACLD,0,,,ACPM,0
ACNC,0,,,ACRN,0
ACNK,0,,,ADAN,0
ACNS,0,,,ADBT,0
ACNT,0,,,ADDE,0
ACPM,0,,,ADEN,0
ACRN,0,,,ADEP,0
ADAN,0,,,ADGS,0
ADBT,0,,,ADIS,0
ADDE,0,,,ADNT,0
ADEN,0,,,ADOM,0
ADEP,0,,,ADOT,0
ADGS,0,,,ADRY,0
ADIS,0,,,ADT1,0
ADNT,0,,,ADT2,0
ADOM,0,,,ADTU,0
ADOT,0,,,ADUM,0
ADRY,0,,,AECZ,0
ADT1,0,,,AERC,0
ADT2,0,,,AFOD,0
ADTU,0,,,AFTA,0
ADUM,0,,,AFTC,0
AECZ,0,,,AGAS,0
AERC,0,,,AGAST,0
AFOD,0,,,AGBLOOD,0
AFTA,0,,,AGCANCER,0
AFTC,0,,,AGDIAB,0
AGAS,0,,,AGDIG,0
AGAST,0,,,AGFEM,0
AGBLOOD,0,,,AGFOOT,0
AGCANCER,0,,,AGHEART,0
AGDIAB,0,,,AGJOINT,0
AGDIG,0,,,AGMALE,0
AGFEM,0,,,AGMOUTH,0
AGFOOT,0,,,AGNOSE,0
AGHEART,0,,,AGPAIN,0
AGJOINT,0,,,AGPROG,0
AGMALE,0,,,AGPSYCO,0
AGMOUTH,0,,,AGRD,0
AGNOSE,0,,,AGRESP,0
AGPAIN,0,,,AGSKIN,0
AGPROG,0,,,AGURINAR,0
AGPSYCO,0,,,AGVSN,0
AGRD,0,,,AGWEIGHT,0
AGRESP,0,,,AHAR,0
AGSKIN,0,,,AHBP,0
AGURINAR,0,,,AHCH,0
AGVSN,0,,,AHED,0
AGWEIGHT,0,,,AHEM,0
AHAR,0,,,AHRA,0
AHBP,0,,,AHRL,0
AHCH,0,,,AHRT,0
AHED,0,,,AIBS,0
AHEM,0,,,AILM,0
AHRA,0,,,AILMENTS,0
AHRL,0,,,AINS,0
AHRT,0,,,AIRCRAFT,0
AIBS,0,,,AIRR,0
AILM,0,,,AKID,0
AILMENTS,0,,,ALAC,0
AINS,0,,,ALGT_FLAG,0
AIRCRAFT,0,,,ALNG,0
AIRR,0,,,AMAC,0
AKID,0,,,AMEN,0
ALAC,0,,,AMGR,0
ALGT_FLAG,0,,,AMLS,0
ALNG,0,,,ANAS,0
AMAC,0,,,ANOS,0
AMEN,0,,,AOSA,0
AMGR,0,,,AOST,0
AMLS,0,,,APAN,0
ANAS,0,,,APAR,0
ANOS,0,,,APRK,0
AOSA,0,,,ARES,0
AOST,0,,,ARHM,0
APAN,0,,,ASIR,0
APAR,0,,,ASKN,0
APRK,0,,,ASNR,0
ARES,0,,,ASTK,0
ARHM,0,,,ATNF,0
ASIR,0,,,ATTH,0
ASKN,0,,,ATV,0
ASNR,0,,,AVG_AMOUNT_PAID,0
ASTK,0,,,AVIS,0
ATNF,0,,,AWGH,0
ATTH,0,,,BAL_1STMTGCREDIT,0
ATV,0,,,BAL_1STMTGCREDIT_60DPD,0
AVG_AMOUNT_PAID,0,,,BAL_1STMTGCREDIT_NEW,0
AVIS,0,,,BAL_1STMTG_30TO59DPD,0
AWGH,0,,,BAL_1STMTG_60TO89DPD,0
BAL_1STMTGCREDIT,0,,,BAL_1STMTG_90TO119DPD,0
BAL_1STMTGCREDIT_60DPD,0,,,BAL_1STMTG_BANKRUPTCY,0
BAL_1STMTGCREDIT_NEW,0,,,BAL_1STMTG_COLLECTIONS,0
BAL_1STMTG_30TO59DPD,0,,,BAL_1STMTG_FORECLOSURE,0
BAL_1STMTG_60TO89DPD,0,,,BAL_1STMTG_SEVEREDEROG,0
BAL_1STMTG_90TO119DPD,0,,,BAL_AGENCY1STMORG_30TO59DPD,0
BAL_1STMTG_BANKRUPTCY,0,,,BAL_AGENCY1STMORG_60TO89DPD,0
BAL_1STMTG_COLLECTIONS,0,,,BAL_AGENCY1STMORG_90TO119DP,0
BAL_1STMTG_FORECLOSURE,0,,,BAL_AGENCY1STMORG_BANKRUPTC,0
BAL_1STMTG_SEVEREDEROG,0,,,BAL_AGENCY1STMORG_COLLECTIO,0
BAL_AGENCY1STMORG_30TO59DPD,0,,,BAL_AGENCY1STMORG_FORECLOSU,0
BAL_AGENCY1STMORG_60TO89DPD,0,,,BAL_AGENCY1STMORG_SEVEREDER,0
BAL_AGENCY1STMORG_90TO119DP,0,,,BAL_AGENCYFIRSTMTG,0
BAL_AGENCY1STMORG_BANKRUPTC,0,,,BAL_AGENCYFIRSTMTG_60DPD,0
BAL_AGENCY1STMORG_COLLECTIO,0,,,BAL_AGENCYFIRSTMTG_NEW,0
BAL_AGENCY1STMORG_FORECLOSU,0,,,BAL_AUTOBANK,0
BAL_AGENCY1STMORG_SEVEREDER,0,,,BAL_AUTOBANK_60DPD,0
BAL_AGENCYFIRSTMTG,0,,,BAL_AUTOBANK_NEW,0
BAL_AGENCYFIRSTMTG_60DPD,0,,,BAL_AUTOFINANCE,0
BAL_AGENCYFIRSTMTG_NEW,0,,,BAL_AUTOFINANCE_60DPD,0
BAL_AUTOBANK,0,,,BAL_AUTOFINANCE_NEW,0
BAL_AUTOBANK_60DPD,0,,,BAL_BANKCARDCREDIT,0
BAL_AUTOBANK_NEW,0,,,BAL_BANKCARDCREDIT_60DPD,0
BAL_AUTOFINANCE,0,,,BAL_BANKCARDCREDIT_NEW,0
BAL_AUTOFINANCE_60DPD,0,,,BAL_BANKCARD_30TO59DPD,0
BAL_AUTOFINANCE_NEW,0,,,BAL_BANKCARD_60TO89DPD,0
BAL_BANKCARDCREDIT,0,,,BAL_BANKCARD_90TO119DPD,0
BAL_BANKCARDCREDIT_60DPD,0,,,BAL_BANKCARD_BANKRUPTCY,0
BAL_BANKCARDCREDIT_NEW,0,,,BAL_BANKCARD_COLLECTIONS,0
BAL_BANKCARD_30TO59DPD,0,,,BAL_BANKCARD_SEVEREDEROG,0
BAL_BANKCARD_60TO89DPD,0,,,BAL_CONSUMERFINANCE,0
BAL_BANKCARD_90TO119DPD,0,,,BAL_CONSUMERFINANCE_60DPD,0
BAL_BANKCARD_BANKRUPTCY,0,,,BAL_CONSUMERFINANCE_NEW,0
BAL_BANKCARD_COLLECTIONS,0,,,BAL_HELOAN_30TO59DPD,0
BAL_BANKCARD_SEVEREDEROG,0,,,BAL_HELOAN_60TO89DPD,0
BAL_CONSUMERFINANCE,0,,,BAL_HELOAN_90TO119DPD,0
BAL_CONSUMERFINANCE_60DPD,0,,,BAL_HELOAN_BANKRUPTCY,0
BAL_CONSUMERFINANCE_NEW,0,,,BAL_HELOAN_COLLECTIONS,0
BAL_HELOAN_30TO59DPD,0,,,BAL_HELOAN_FORECLOSURE,0
BAL_HELOAN_60TO89DPD,0,,,BAL_HELOAN_SEVEREDEROG,0
BAL_HELOAN_90TO119DPD,0,,,BAL_HELOC,0
BAL_HELOAN_BANKRUPTCY,0,,,BAL_HELOC_30TO59DPD,0
BAL_HELOAN_COLLECTIONS,0,,,BAL_HELOC_60DPD,0
BAL_HELOAN_FORECLOSURE,0,,,BAL_HELOC_60TO89DPD,0
BAL_HELOAN_SEVEREDEROG,0,,,BAL_HELOC_90TO119DPD,0
BAL_HELOC,0,,,BAL_HELOC_BANKRUPTCY,0
BAL_HELOC_30TO59DPD,0,,,BAL_HELOC_COLLECTIONS,0
BAL_HELOC_60DPD,0,,,BAL_HELOC_FORECLOSURE,0
BAL_HELOC_60TO89DPD,0,,,BAL_HELOC_NEW,0
BAL_HELOC_90TO119DPD,0,,,BAL_HELOC_SEVEREDEROG,0
BAL_HELOC_BANKRUPTCY,0,,,BAL_HOMEEQUITYLOANS,0
BAL_HELOC_COLLECTIONS,0,,,BAL_HOMEEQUITYLOANS_60DPD,0
BAL_HELOC_FORECLOSURE,0,,,BAL_HOMEEQUITYLOANS_NEW,0
BAL_HELOC_NEW,0,,,BAL_MTGCREDIT,0
BAL_HELOC_SEVEREDEROG,0,,,BAL_MTGCREDIT_60DPD,0
BAL_HOMEEQUITYLOANS,0,,,BAL_MTGCREDIT_NEW,0
BAL_HOMEEQUITYLOANS_60DPD,0,,,BAL_MTG_30TO59DPD,0
BAL_HOMEEQUITYLOANS_NEW,0,,,BAL_MTG_60TO89DPD,0
BAL_MTGCREDIT,0,,,BAL_MTG_90TO119DPD,0
BAL_MTGCREDIT_60DPD,0,,,BAL_MTG_BANKRUPTCY,0
BAL_MTGCREDIT_NEW,0,,,BAL_MTG_COLLECTIONS,0
BAL_MTG_30TO59DPD,0,,,BAL_MTG_FORECLOSURE,0
BAL_MTG_60TO89DPD,0,,,BAL_MTG_SEVEREDEROG,0
BAL_MTG_90TO119DPD,0,,,BAL_NONAGN1STMORG_30TO59DPD,0
BAL_MTG_BANKRUPTCY,0,,,BAL_NONAGN1STMORG_60TO89DPD,0
BAL_MTG_COLLECTIONS,0,,,BAL_NONAGN1STMORG_90TO119DP,0
BAL_MTG_FORECLOSURE,0,,,BAL_NONAGN1STMORG_BANKRUPTC,0
BAL_MTG_SEVEREDEROG,0,,,BAL_NONAGN1STMORG_COLLECTIO,0
BAL_NONAGN1STMORG_30TO59DPD,0,,,BAL_NONAGN1STMORG_FORECLOSU,0
BAL_NONAGN1STMORG_60TO89DPD,0,,,BAL_NONAGN1STMORG_SEVEREDER,0
BAL_NONAGN1STMORG_90TO119DP,0,,,BAL_NONAGNFIRSTMTG,0
BAL_NONAGN1STMORG_BANKRUPTC,0,,,BAL_NONAGNFIRSTMTG_60DPD,0
BAL_NONAGN1STMORG_COLLECTIO,0,,,BAL_NONAGNFIRSTMTG_NEW,0
BAL_NONAGN1STMORG_FORECLOSU,0,,,BAL_NONMTGCREDIT,0
BAL_NONAGN1STMORG_SEVEREDER,0,,,BAL_NONMTGCREDIT_60DPD,0
BAL_NONAGNFIRSTMTG,0,,,BAL_NONMTGCREDIT_NEW,0
BAL_NONAGNFIRSTMTG_60DPD,0,,,BAL_OTHERNONMTG,0
BAL_NONAGNFIRSTMTG_NEW,0,,,BAL_OTHERNONMTG_60DPD,0
BAL_NONMTGCREDIT,0,,,BAL_OTHERNONMTG_NEW,0
BAL_NONMTGCREDIT_60DPD,0,,,BAL_RETAILCREDIT,0
BAL_NONMTGCREDIT_NEW,0,,,BAL_RETAILCREDIT_60DPD,0
BAL_OTHERNONMTG,0,,,BAL_RETAILCREDIT_NEW,0
BAL_OTHERNONMTG_60DPD,0,,,BAL_STUDENTLOAN,0
BAL_OTHERNONMTG_NEW,0,,,BAL_STUDENTLOAN_60DPD,0
BAL_RETAILCREDIT,0,,,BAL_STUDENTLOAN_NEW,0
BAL_RETAILCREDIT_60DPD,0,,,BAL_TOTALALLCREDIT,0
BAL_RETAILCREDIT_NEW,0,,,BAL_TOTALALLCREDIT_30TO59DPD,0
BAL_STUDENTLOAN,0,,,BAL_TOTALALLCREDIT_60DPD,0
BAL_STUDENTLOAN_60DPD,0,,,BAL_TOTALALLCREDIT_60TO89DPD,0
BAL_STUDENTLOAN_NEW,0,,,BAL_TOTALALLCREDIT_90TO119DPD,0
BAL_TOTALALLCREDIT,0,,,BAL_TOTALALLCREDIT_BANKRUPTCY,0
BAL_TOTALALLCREDIT_30TO59DPD,0,,,BAL_TOTALALLCREDIT_COLLECTIONS,0
BAL_TOTALALLCREDIT_60DPD,0,,,BAL_TOTALALLCREDIT_FORECLOSURE,0
BAL_TOTALALLCREDIT_60TO89DPD,0,,,BAL_TOTALALLCREDIT_NEW,0
BAL_TOTALALLCREDIT_90TO119DPD,0,,,BAL_TOTALALLCREDIT_SEVEREDEROG,0
BAL_TOTALALLCREDIT_BANKRUPTCY,0,,,BANK,0
BAL_TOTALALLCREDIT_COLLECTIONS,0,,,BAVGDOLL,0
BAL_TOTALALLCREDIT_FORECLOSURE,0,,,BAVGOFDL,0
BAL_TOTALALLCREDIT_NEW,0,,,BINARY_AC_RAWSCR,0
BAL_TOTALALLCREDIT_SEVEREDEROG,0,,,BINARY_AC_TRANS,0
BANK,0,,,BINARY_ASTHMA_RAWSCR,0
BAVGDOLL,0,,,BINARY_ASTHMA_TRANS,0
BAVGOFDL,0,,,BINARY_BP_RAWSCR,0
BENEFIT_POOL_ASSET_RATIO,0,,,BINARY_BP_TRANS,0
BENE_TRM_AFTR,0,,,BINARY_CARDIO_RAWSCR,0
BENE_TRM_BFOR,0,,,BINARY_CARDIO_TRANS,0
BINARY_AC_RAWSCR,0,,,BINARY_CERV_RAWSCR,0
BINARY_AC_TRANS,0,,,BINARY_CERV_TRANS,0
BINARY_ASTHMA_RAWSCR,0,,,BINARY_DIAB_RAWSCR,0
BINARY_ASTHMA_TRANS,0,,,BINARY_DIAB_TRANS,0
BINARY_BP_RAWSCR,0,,,BINARY_DRUG_RAWSCR,0
BINARY_BP_TRANS,0,,,BINARY_DRUG_TRANS,0
BINARY_CARDIO_RAWSCR,0,,,BINARY_HERNIA_RAWSCR,0
BINARY_CARDIO_TRANS,0,,,BINARY_HERNIA_TRANS,0
BINARY_CERV_RAWSCR,0,,,BINARY_HYPT_RAWSCR,0
BINARY_CERV_TRANS,0,,,BINARY_HYPT_TRANS,0
BINARY_DIAB_RAWSCR,0,,,BINARY_MENTAL_RAWSCR,0
BINARY_DIAB_TRANS,0,,,BINARY_MENTAL_TRANS,0
BINARY_DRUG_RAWSCR,0,,,BINARY_MUSC_RAWSCR,0
BINARY_DRUG_TRANS,0,,,BINARY_MUSC_TRANS,0
BINARY_HERNIA_RAWSCR,0,,,BINARY_NF_RAWSCR,0
BINARY_HERNIA_TRANS,0,,,BINARY_NF_TRANS,0
BINARY_HYPT_RAWSCR,0,,,BINARY_NM_RAWSCR,0
BINARY_HYPT_TRANS,0,,,BINARY_NM_TRANS,0
BINARY_MENTAL_RAWSCR,0,,,BINARY_NO_RAWSCR,0
BINARY_MENTAL_TRANS,0,,,BINARY_NO_TRANS,0
BINARY_MUSC_RAWSCR,0,,,BINARY_NS_RAWSCR,0
BINARY_MUSC_TRANS,0,,,BINARY_NS_TRANS,0
BINARY_NF_RAWSCR,0,,,BINARY_NT_RAWSCR,0
BINARY_NF_TRANS,0,,,BINARY_NT_TRANS,0
BINARY_NM_RAWSCR,0,,,BINARY_PREG_RAWSCR,0
BINARY_NM_TRANS,0,,,BINARY_PREG_TRANS,0
BINARY_NO_RAWSCR,0,,,BINARY_RESP_RAWSCR,0
BINARY_NO_TRANS,0,,,BINARY_RESP_TRANS,0
BINARY_NS_RAWSCR,0,,,BNKI,0
BINARY_NS_TRANS,0,,,BOAT,0
BINARY_NT_RAWSCR,0,,,BOFDOLLR,0
BINARY_NT_TRANS,0,,,BOFORDER,0
BINARY_PREG_RAWSCR,0,,,BONDOLLR,0
BINARY_PREG_TRANS,0,,,BONORDER,0
BINARY_RESP_RAWSCR,0,,,BPAMEX,0
BINARY_RESP_TRANS,0,,,BPCREDIT,0
BNKI,0,,,BPDISCVR,0
BOAT,0,,,BPHOUSE,0
BOFDOLLR,0,,,BPMASTER,0
BOFORDER,0,,,BPRETAIL,0
BONDOLLR,0,,,BPVISA,0
BONORDER,0,,,BTOTLDOL,0
BPAMEX,0,,,BTOTLORD,0
BPCREDIT,0,,,BUYER,0
BPDISCVR,0,,,C210APVT,0
BPHOUSE,0,,,C210AUTO,0
BPMASTER,0,,,C210B200,0
BPRETAIL,0,,,C210BLU,0
BPVISA,0,,,C210BPVT,0
BTOTLDOL,0,,,C210CIP,0
BTOTLORD,0,,,C210EBI,0
BUYER,0,,,C210HMI,0
C210APVT,0,,,C210HVA,0
C210AUTO,0,,,C210KSES,0
C210B200,0,,,C210M200,0
C210BLU,0,,,C210MAH,0
C210BPVT,0,,,C210MOB,0
C210CIP,0,,,C210PBL,0
C210EBI,0,,,C210PDSC,0
C210HMI,0,,,C210PDUC,0
C210HVA,0,,,C210PDV,0
C210KSES,0,,,C210PHI,0
C210M200,0,,,C210PMR,0
C210MAH,0,,,C210PMV,0
C210MOB,0,,,C210POO,0
C210PBL,0,,,C210PSU,0
C210PDSC,0,,,C210PWC,0
C210PDUC,0,,,C210PWH,0
C210PDV,0,,,C210WHT,0
C210PHI,0,,,CA00,0
C210PMR,0,,,CA03,0
C210PMV,0,,,CA06,0
C210POO,0,,,CA11,0
C210PSU,0,,,CA16,0
C210PWC,0,,,CCW,0
C210PWH,0,,,CD,0
C210WHT,0,,,CE,0
CA00,0,,,CGN1,0
CA03,0,,,CGN2,0
CA06,0,,,CGN3,0
CA11,0,,,CGN4,0
CA16,0,,,CLAIM_COUNT_CLOSED_DYNAMIC,0
CCW,0,,,CLAIM_COUNT_CONTACT_DYNAMIC,0
CD,0,,,CLAIM_COUNT_DYNAMIC,0
CE,0,,,CLAIM_COUNT_NP_CLOSED_DYNAMIC,0
CGN1,0,,,CLAIM_COUNT_OPEN_DYNAMIC,0
CGN2,0,,,CNT_FPO_PREV1,0
CGN3,0,,,CO,0
CGN4,0,,,COLLEGE,0
CLAIM_COUNT_CONTACT_DYNAMIC,0,,,CONSHOP,0
CLAIM_COUNT_NP_CLOSED_DYNAMIC,0,,,CSR,0
CLAIM_COUNT_OPEN_DYNAMIC,0,,,DERIVED_MARITAL_STATUS,0
CNT_RBO_PREV1,0,,,ELIM_PRD_AFTR,0
CO,0,,,ELIM_PRD_BFOR,0
COLLEGE,0,,,EMDM,0
CONSHOP,0,,,ESTDII30,0
CSR,0,,,ESTINC30,0
ELIM_PRD_AFTR,0,,,FINB,0
ELIM_PRD_BFOR,0,,,FINC,0
EMDM,0,,,FINI,0
ESTDII30,0,,,FMLY_PRSNC,0
ESTINC30,0,,,FURN,0
FINB,0,,,GROC,0
FINC,0,,,HHMARST,0
FINI,0,,,HH_1STMTGCREDIT,0
FMLY_PRSNC,0,,,HH_1STMTGCREDIT_60DPD,0
FURN,0,,,HH_1STMTGCREDIT_NEW,0
GROC,0,,,HH_1STMTG_30TO59DPD,0
HHMARST,0,,,HH_1STMTG_60TO89DPD,0
HH_1STMTGCREDIT,0,,,HH_1STMTG_90TO119DPD,0
HH_1STMTGCREDIT_60DPD,0,,,HH_1STMTG_BANKRUPTCY,0
HH_1STMTGCREDIT_NEW,0,,,HH_1STMTG_COLLECTIONS,0
HH_1STMTG_30TO59DPD,0,,,HH_1STMTG_FORECLOSURE,0
HH_1STMTG_60TO89DPD,0,,,HH_1STMTG_SEVEREDEROG,0
HH_1STMTG_90TO119DPD,0,,,HH_AGENCY1STMORG_30TO59DPD,0
HH_1STMTG_BANKRUPTCY,0,,,HH_AGENCY1STMORG_60TO89DPD,0
HH_1STMTG_COLLECTIONS,0,,,HH_AGENCY1STMORG_90TO119DPD,0
HH_1STMTG_FORECLOSURE,0,,,HH_AGENCY1STMORG_BANKRUPTCY,0
HH_1STMTG_SEVEREDEROG,0,,,HH_AGENCY1STMORG_COLLECTION,0
HH_AGENCY1STMORG_30TO59DPD,0,,,HH_AGENCY1STMORG_FORECLOSUR,0
HH_AGENCY1STMORG_60TO89DPD,0,,,HH_AGENCY1STMORG_SEVEREDERO,0
HH_AGENCY1STMORG_90TO119DPD,0,,,HH_AGENCYFIRSTMTG,0
HH_AGENCY1STMORG_BANKRUPTCY,0,,,HH_AGENCYFIRSTMTG_60DPD,0
HH_AGENCY1STMORG_COLLECTION,0,,,HH_AGENCYFIRSTMTG_NEW,0
HH_AGENCY1STMORG_FORECLOSUR,0,,,HH_AUTOBANK,0
HH_AGENCY1STMORG_SEVEREDERO,0,,,HH_AUTOBANK_60DPD,0
HH_AGENCYFIRSTMTG,0,,,HH_AUTOBANK_NEW,0
HH_AGENCYFIRSTMTG_60DPD,0,,,HH_AUTOFINANCE,0
HH_AGENCYFIRSTMTG_NEW,0,,,HH_AUTOFINANCE_60DPD,0
HH_AUTOBANK,0,,,HH_AUTOFINANCE_NEW,0
HH_AUTOBANK_60DPD,0,,,HH_BANKCARDCREDIT,0
HH_AUTOBANK_NEW,0,,,HH_BANKCARDCREDIT_60DPD,0
HH_AUTOFINANCE,0,,,HH_BANKCARDCREDIT_NEW,0
HH_AUTOFINANCE_60DPD,0,,,HH_BANKCARD_30TO59DPD,0
HH_AUTOFINANCE_NEW,0,,,HH_BANKCARD_60TO89DPD,0
HH_BANKCARDCREDIT,0,,,HH_BANKCARD_90TO119DPD,0
HH_BANKCARDCREDIT_60DPD,0,,,HH_BANKCARD_BANKRUPTCY,0
HH_BANKCARDCREDIT_NEW,0,,,HH_BANKCARD_COLLECTIONS,0
